id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,fighter_opponentexp,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,opponent_opponentexp,result,method,round,time
8023,UFC 9: Motor City Madness,"May. 17, 1996",Dan Severn,250 lbs.,"6' 2""",--,"Jun 08, 1958",0,7.4,0.9,0,0.8,3,10,8,101-19-1,4,0.4533333333333333,Ken Shamrock,205 lbs.,"6' 1""","72""","Feb 11, 1964",0,4.125,0.75,0.875,0.625,1,8,5,28-17-2,4,0.5208333333333333,win,S-DEC,3,3:00
8024,The Ultimate Fighter: Heavy Hitters Finale,"Nov. 30, 2018",Edmen Shahbazyan,185 lbs.,"6' 2""","75""","Nov 20, 1997",1,15,0,0,1.0,1,1,1,12-4-0,0,0.0,Darren Stewart,205 lbs.,"6' 0""","74""","Dec 30, 1990",0.3333333333333333,0.8333333333333334,-0.3333333333333333,-0.8333333333333334,0.3333333333333333,2,6,2,12-8-0 (2 NC),0,0.5227310924369747,win,S-DEC,3,5:00
8025,UFC 244: Masvidal vs. Diaz,"Nov. 02, 2019",Edmen Shahbazyan,185 lbs.,"6' 2""","75""","Nov 20, 1997",0.5,7,2,0.25,1.0,4,4,4,12-4-0,0,0.3958333333333333,Brad Tavares,185 lbs.,"6' 1""","74""","Dec 21, 1987",-0.058823529411764705,3.9411764705882355,-0.058823529411764705,-0.47058823529411764,0.7058823529411765,0,17,12,20-9-0,0,0.5227310924369747,win,KO/TKO,1,2:27
8026,WEC 49: Varner vs. Shalorus,"Jun. 20, 2010",Kamal Shalorus,155 lbs.,"5' 8""","68""","Aug 27, 1972",1.5,9,2,0,1.0,2,2,2,9-5-2,0,0.5,Jamie Varner,155 lbs.,"5' 8""","71""","Oct 12, 1984",0.5714285714285714,9.571428571428571,2.857142857142857,-0.2857142857142857,0.7142857142857143,0,7,5,21-11-1 (2 NC),4,0.5249433106575964,draw,S-DEC,3,5:00
8027,UFC on FX: Guillard vs Miller,"Jan. 20, 2012",Kamal Shalorus,155 lbs.,"5' 8""","68""","Aug 27, 1972",0.4,6,1.8,-0.4,0.6,0,5,3,9-5-2,0,0.6349206349206349,Khabib Nurmagomedov,,,,,,,,,,,,,,,,loss,SUB,3,2:08
8028,UFC 3: The American Dream,"Sep. 09, 1994",Ken Shamrock,205 lbs.,"6' 1""","72""","Feb 11, 1964",0,-1.5,0.5,0.5,0.5,0,2,1,28-17-2,0,0.0,Christophe Leninger,,,,,,,,,,,,,,,,win,KO/TKO,1,4:49
8029,UFC 3: The American Dream,"Sep. 09, 1994",Ken Shamrock,205 lbs.,"6' 1""","72""","Feb 11, 1964",0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,3,2,28-17-2,0,0.0,Felix Lee Mitchell,,,,,,,,,,,,,,,,win,SUB,1,4:34
8030,UFC 7: The Brawl in Buffalo,"Sep. 08, 1995",Ken Shamrock,205 lbs.,"6' 1""","72""","Feb 11, 1964",0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,6,4,28-17-2,2,0.3055555555555556,Oleg Taktarov,210 lbs.,"6' 0""",--,"Aug 26, 1967",0,-5.8,-0.8,1.2,0.8,3,5,4,17-5-2,1,0.5288770798058724,draw,Other,2,3:00
8031,UFC 16: Battle in the Bayou,"Mar. 13, 1998",Frank Shamrock,185 lbs.,"5' 10""",--,"Dec 08, 1972",0,-1,-1,1,1.0,1,1,1,23-10-2,1,1.0,Igor Zinoviev,,,,,,,,,,,,,,,,win,KO/TKO,1,0:22
8032,UFC 17: Redemption,"May. 15, 1998",Frank Shamrock,185 lbs.,"5' 10""",--,"Dec 08, 1972",0,0.5,0,0.5,1.0,2,2,2,23-10-2,2,0.5,Jeremy Horn,,,,,,,,,,,,,,,,win,SUB,2,1:28
8033,UFC - Ultimate Brazil,"Oct. 16, 1998",Frank Shamrock,185 lbs.,"5' 10""",--,"Dec 08, 1972",0,2.3333333333333335,-1.6666666666666667,1.3333333333333333,1.0,3,3,3,23-10-2,3,0.3333333333333333,John Lober,,,,,,,,,,,,,,,,win,SUB,1,7:40
8034,Strikeforce - Shamrock vs. Gracie,"Mar. 10, 2006",Frank Shamrock,185 lbs.,"5' 10""",--,"Dec 08, 1972",0.3333333333333333,6.333333333333333,-2.8333333333333335,1.5,1.0,6,6,6,23-10-2,6,0.2916666666666667,Cesar Gracie,,,,,,,,,,,,,,,,win,KO/TKO,1,0:21
8035,UFC 214: Cormier vs. Jones 2,"Jul. 29, 2017",Eric Shelton,125 lbs.,"5' 6""","68""","Feb 02, 1991",0,-5,3,-2,0.0,0,1,0,12-6-0,0,0.0,Jarred Brooks,,,,,,,,,,,,,,,,loss,S-DEC,3,5:00
8036,PRIDE Bushido 2,"Feb. 15, 2004",Sean Sherk,155 lbs.,"5' 6""","67""","Aug 05, 1973",0,0.5,2.5,0,0.75,0,4,3,36-4-1,1,0.5892857142857143,Ryuki Ueyama,,,,,,,,,,,,,,,,win,U-DEC,2,5:00
8037,UFC 56: Full Force,"Nov. 19, 2005",Sean Sherk,155 lbs.,"5' 6""","67""","Aug 05, 1973",0,4.6,3,0,0.8,1,5,4,36-4-1,1,0.4714285714285714,Georges St-Pierre,185 lbs.,"5' 11""","76""","May 19, 1981",0.18181818181818182,18.09090909090909,1.8181818181818181,0.2727272727272727,0.9090909090909091,3,11,10,26-2-0,1,0.6772506904859846,loss,KO/TKO,2,2:53
8038,UFC 211: Miocic vs. Dos Santos,"May. 13, 2017",Chase Sherman,250 lbs.,"6' 4""","78""","Nov 16, 1989",-0.5,-33,0,0,0.0,0,2,0,16-12-0,0,0.1,Rashad Coulter,,,,,,,,,,,,,,,,win,KO/TKO,2,3:36
8039,UFC Fight Night: Barboza vs. Lee,"Apr. 21, 2018",Chase Sherman,250 lbs.,"6' 4""","78""","Nov 16, 1989",-0.2,8.6,0,0,0.4,0,5,2,16-12-0,0,0.13999999999999999,Justin Willis,264 lbs.,"6' 1""","78""","Jul 19, 1987",0.5,11.5,1.5,0,1.0,2,2,2,8-2-0,0,0.5001851851851852,loss,U-DEC,3,5:00
8040,UFC Fight Night: Smith vs. Teixeira,"May. 13, 2020",Chase Sherman,250 lbs.,"6' 4""","78""","Nov 16, 1989",-0.2857142857142857,0.5714285714285714,-0.2857142857142857,0,0.2857142857142857,0,7,2,16-12-0,0,0.38571428571428573,Ike Villanueva,,,,,,,,,,,,,,,,win,KO/TKO,2,0:49
8041,UFC Fight Night: Dos Anjos vs. Fiziev,"Jul. 09, 2022",Chase Sherman,250 lbs.,"6' 4""","78""","Nov 16, 1989",-0.08333333333333333,-2.3333333333333335,-0.5833333333333334,-0.16666666666666666,0.25,0,12,3,16-12-0,0,0.430787037037037,Jared Vanderaa,265 lbs.,"6' 4""","80""","May 12, 1992",0,-2.5,-1.1666666666666667,-0.16666666666666666,0.3333333333333333,0,6,2,12-10-0,0,0.5001851851851852,win,KO/TKO,3,3:10
8042,UFC Fight Night: Rozenstruik vs. Almeida,"May. 13, 2023",Chase Sherman,250 lbs.,"6' 4""","78""","Nov 16, 1989",0,-5.785714285714286,-0.42857142857142855,-0.14285714285714285,0.2857142857142857,0,14,4,16-12-0,0,0.46448412698412694,Karl Williams,235 lbs.,"6' 3""","79""","Jan 06, 1990",0.5,17.5,5.5,0,1.0,2,2,2,9-1-0,0,0.5001851851851852,loss,U-DEC,3,5:00
8043,UFC Fight Night: Machida vs. Anders,"Feb. 03, 2018",Valentina Shevchenko,125 lbs.,"5' 5""","66""","Mar 07, 1988",0,-0.2,0.8,-0.2,0.6,0,5,3,23-4-0,1,0.7801298701298702,Priscila Cachoeira,,,,,,,,,,,,,,,,win,SUB,2,4:25
8044,Dynamite!! 2009,"Dec. 31, 2009",Katsuyori Shibata,168 lbs.,"6' 0""",--,"Nov 17, 1979",0.16666666666666666,-5.833333333333333,-0.6666666666666666,-0.16666666666666666,0.3333333333333333,2,6,2,4-11-1,0,0.6064248251748252,Hiroshi Izumi,,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
8045,ROTR 9,"Apr. 21, 2006",Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",0,11.5,3.5,1,1.0,2,2,2,31-9-1 (1 NC),0,0.75,Carlos Condit,,,,,,,,,,,,,,,,win,U-DEC,3,5:00
8046,BodogFight - Costa Rica 2/18,"Feb. 18, 2007",Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",0,8.666666666666666,4,1,1.0,3,3,3,31-9-1 (1 NC),0,0.5,Ray Steinbeiss,,,,,,,,,,,,,,,,win,SUB,1,1:29
8047,K-1 Dynamite!! USA,"Jun. 02, 2007",Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",0,6.5,3.25,1,1.0,4,4,4,31-9-1 (1 NC),0,0.375,Ido Pariente,,,,,,,,,,,,,,,,win,SUB,1,2:06
8048,EliteXC - Uprising,"Sep. 15, 2007",Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",0,6.4,2.8,1,1.0,5,5,5,31-9-1 (1 NC),0,0.3,Renato Verissimo,170 lbs.,"6' 1""",--,"Aug 03, 1973",0,-5,-1,2,0.3333333333333333,0,3,1,7-5-0 (1 NC),0,0.5996270099931428,win,KO/TKO,1,4:00
8049,EliteXC - Unfinished Business,"Jul. 26, 2008",Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",0,7.714285714285714,2.4285714285714284,0.7142857142857143,1.0,7,7,7,31-9-1 (1 NC),0,0.4047619047619047,Nick Thompson,170 lbs.,"6' 1""","74""","Jun 23, 1981",0,9,-1.5,1.5,0.5,0,2,1,38-14-1,0,0.5996270099931428,win,SUB,1,1:03
8050,UFC 129: St-Pierre vs Shields,"Apr. 30, 2011",Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",-0.15384615384615385,7.153846153846154,2.6923076923076925,0.9230769230769231,1.0,13,13,13,31-9-1 (1 NC),2,0.5406630406630406,Georges St-Pierre,185 lbs.,"5' 11""","76""","May 19, 1981",0.2608695652173913,31.47826086956522,3.0434782608695654,0.782608695652174,0.9130434782608695,8,23,21,26-2-0,10,0.5996270099931428,loss,U-DEC,5,5:00
8051,UFC 161: Evans vs Henderson,"Jun. 15, 2013",Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",-0.17647058823529413,8.705882352941176,2.0588235294117645,0.7058823529411765,0.8235294117647058,0,17,14,31-9-1 (1 NC),3,0.5887768745017365,Tyron Woodley,170 lbs.,"5' 9""","74""","Apr 07, 1982",0.2222222222222222,-0.3333333333333333,1.5555555555555556,0.3333333333333333,0.8888888888888888,1,9,8,19-7-1,1,0.5996270099931428,win,S-DEC,3,5:00
8052,PRIDE 2,"Mar. 05, 1998",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",0,5,-1,-3,0.0,0,1,0,14-17-5,0,0.0,Juan Mott,,,,,,,,,,,,,,,,win,SUB,1,3:47
8053,PRIDE 3,"Jun. 24, 1998",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",0,6,0,-1,0.5,1,2,1,14-17-5,0,0.0,Daijiro Matsui,,,,,,,,,,,,,,,,draw,Other,4,10:00
8054,PRIDE 5,"Apr. 29, 1999",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",0,12.25,-0.75,-0.5,0.5,1,4,2,14-17-5,0,0.0,Igor Vovchanchyn,205 lbs.,"5' 8""",--,"Aug 06, 1973",0,2,-2,0,1.0,1,1,1,55-10-0 (1 NC),0,0.33402346445824704,loss,U-DEC,2,10:00
8055,PRIDE 7,"Sep. 12, 1999",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",0,2.6666666666666665,-0.3333333333333333,-0.3333333333333333,0.5,1,6,3,14-17-5,0,0.3,Larry Parker,,,,,,,,,,,,,,,,win,U-DEC,3,5:00
8056,PRIDE 9: New Blood,"Jun. 04, 2000",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",0,-5.222222222222222,-0.1111111111111111,-0.2222222222222222,0.5555555555555556,0,9,5,14-17-5,0,0.3296296296296296,John Renken,,,,,,,,,,,,,,,,win,SUB,1,6:44
8057,PRIDE 11: Battle of the Rising Sun,"Oct. 31, 2000",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",0,-4.1,0,-0.1,0.6,1,10,6,14-17-5,0,0.29666666666666663,Herman Renting,,,,,,,,,,,,,,,,win,SUB,1,3:48
8058,PRIDE 12: Cold Fury,"Dec. 09, 2000",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",0,-3.5454545454545454,0.18181818181818182,0,0.6363636363636364,2,11,7,14-17-5,0,0.26969696969696966,Ricardo Almeida,,,,,,,,,,,,,,,,loss,U-DEC,2,10:00
8059,PRIDE 22: Beasts from the East 2,"Sep. 29, 2002",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",-0.13333333333333333,-9.2,0.4666666666666667,-0.06666666666666667,0.4666666666666667,0,15,7,14-17-5,0,0.32476190476190475,Paulo Filho,,,,,,,,,,,,,,,,loss,SUB,1,2:48
8060,PRIDE 25: Body Blow,"Mar. 16, 2003",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",-0.125,-9.1875,0.4375,-0.125,0.4375,0,16,7,14-17-5,0,0.3044642857142857,Alex Stiebling,205 lbs.,"6' 2""",--,--,0,1.75,-1.25,-0.75,0.5,0,4,2,19-11-1 (1 NC),0,0.33402346445824704,win,S-DEC,3,5:00
8061,PRIDE Bushido 3,"May. 23, 2004",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",-0.15789473684210525,-10.368421052631579,0.5789473684210527,-0.15789473684210525,0.42105263157894735,0,19,8,14-17-5,0,0.3458646616541353,Tsuyoshi Tamakairiki,,,,,,,,,,,,,,,,win,KO/TKO,1,0:18
8062,PRIDE 34: Kamikaze,"Apr. 08, 2007",Akira Shoji,195 lbs.,"5' 8""",--,"Jan 31, 1974",-0.09090909090909091,-9.818181818181818,0.5,-0.18181818181818182,0.4090909090909091,0,22,9,14-17-5,0,0.34415584415584416,Gilbert Yvel,225 lbs.,"6' 2""","77""","Jun 30, 1976",0,-1.4444444444444444,-2.5555555555555554,-1,0.1111111111111111,0,9,1,39-16-1 (1 NC),0,0.33402346445824704,loss,KO/TKO,1,3:04
8063,UFC Fight Night: Brunson vs. Till,"Sep. 04, 2021",Jack Shore,135 lbs.,"5' 8""","71""","Feb 06, 1995",0,18,4.333333333333333,0.3333333333333333,1.0,3,3,3,17-1-0,0,0.25,Liudvik Sholinian,,,,,,,,,,,,,,,,win,U-DEC,3,5:00
8064,UFC Fight Night: Volkov vs. Aspinall,"Mar. 19, 2022",Jack Shore,135 lbs.,"5' 8""","71""","Feb 06, 1995",0,31.75,3.75,0.5,1.0,4,4,4,17-1-0,0,0.1875,Timur Valiev,135 lbs.,"5' 6""","67""","Jan 19, 1990",-0.6666666666666666,31.666666666666668,1,0,0.6666666666666666,2,3,2,18-3-0 (1 NC),0,0.3935897435897436,win,U-DEC,3,5:00
8065,UFC Fight Night: Ortega vs. Rodriguez,"Jul. 16, 2022",Jack Shore,135 lbs.,"5' 8""","71""","Feb 06, 1995",0.4,25,3.2,0.2,1.0,5,5,5,17-1-0,0,0.2833333333333333,Ricky Simon,135 lbs.,"5' 6""","69""","Aug 31, 1992",0.1,0.5,4.5,0.3,0.8,4,10,8,20-4-0,0,0.3935897435897436,loss,SUB,2,3:28
8066,UFC 173: Barao vs Dillashaw,"May. 24, 2014",Sam Sicilia,145 lbs.,"5' 8""","67""","Feb 01, 1986",-0.2,-11,0,-0.4,0.4,0,5,2,15-8-0,0,0.3866666666666666,Aaron Phillips,,,,,,,,,,,,,,,,win,U-DEC,3,5:00
8067,UFC Fight Night: Lewis vs. Browne,"Feb. 19, 2017",Sam Sicilia,145 lbs.,"5' 8""","67""","Feb 01, 1986",-0.18181818181818182,-6.181818181818182,0.45454545454545453,-0.09090909090909091,0.45454545454545453,0,11,5,15-8-0,0,0.4701298701298702,Gavin Tucker,,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
8068,UFC on FX: Maynard vs Guida,"Jun. 22, 2012",Steven Siler,145 lbs.,"5' 11""","70""","Feb 15, 1987",0,19,-2,1.5,1.0,2,2,2,29-16-0,0,0.35,Joey Gambino,,,,,,,,,,,,,,,,win,SUB,1,2:47
8069,PRIDE 16: Beasts from the East,"Sep. 24, 2001",Assuerio Silva,241 lbs.,"5' 10""",--,"Jun 18, 1974",0,-12,1,2,1.0,1,1,1,16-8-0 (1 NC),0,0.0,Yoshihisa Yamamoto,,,,,,,,,,,,,,,,win,KO/TKO,1,0:11
8070,PRIDE Bushido 1,"Oct. 05, 2003",Assuerio Silva,241 lbs.,"5' 10""",--,"Jun 18, 1974",0.5,-4.5,0.5,1,1.0,2,2,2,16-8-0 (1 NC),0,0.0,Aleksander Emelianenko,,,,,,,,,,,,,,,,loss,S-DEC,2,5:00
8071,UFC Fight Night 3,"Jan. 16, 2006",Assuerio Silva,241 lbs.,"5' 10""",--,"Jun 18, 1974",0.3333333333333333,-14,-1.3333333333333333,1.6666666666666667,0.6666666666666666,0,3,2,16-8-0 (1 NC),0,0.0,Tim Sylvia,265 lbs.,"6' 8""","80""","Mar 05, 1976",0.3333333333333333,22.333333333333332,0.16666666666666666,-0.6666666666666666,0.6666666666666666,1,6,4,31-10-0 (1 NC),4,0.38888888888888884,loss,U-DEC,3,5:00
8072,UFC 60: Hughes vs Gracie,"May. 27, 2006",Assuerio Silva,241 lbs.,"5' 10""",--,"Jun 18, 1974",0.25,-22.75,-1,1.25,0.5,0,4,2,16-8-0 (1 NC),0,0.16666666666666666,Brandon Vera,230 lbs.,"6' 3""","78""","Oct 10, 1977",1,9,-0.75,0,1.0,4,4,4,15-7-0 (1 NC),0,0.38888888888888884,loss,SUB,1,2:39
8073,Meca 2,"Aug. 12, 2000",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0,3,2,-1,0.0,0,1,0,34-11-0 (1 NC),0,0.0,Jose Barreto,,,,,,,,,,,,,,,,win,KO/TKO,1,1:06
8074,Meca 4,"Dec. 16, 2000",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.5,7.5,1,-0.5,0.5,1,2,1,34-11-0 (1 NC),0,0.0,Claudionor Fontinelle,,,,,,,,,,,,,,,,win,KO/TKO,1,4:35
8075,Shooto - To the Top 2,"Mar. 02, 2001",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.6666666666666666,16.666666666666668,1,-0.3333333333333333,0.6666666666666666,2,3,2,34-11-0 (1 NC),0,0.0,Tetsuji Kato,,,,,,,,,,,,,,,,win,U-DEC,3,5:00
8076,Meca 5,"Jun. 09, 2001",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.5,13.25,0,-0.25,0.75,3,4,3,34-11-0 (1 NC),0,0.0,Israel Albuquerque,,,,,,,,,,,,,,,,win,KO/TKO,1,6:17
8077,Shooto - To the Top 7,"Aug. 26, 2001",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.4,14.4,0,-0.2,0.8,4,5,4,34-11-0 (1 NC),0,0.0,Hayato Sakurai,,,,,,,,,,,,,,,,win,U-DEC,3,5:00
8078,Meca 6,"Jan. 31, 2002",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.3333333333333333,19,-0.16666666666666666,0,0.8333333333333334,5,6,5,34-11-0 (1 NC),0,0.0,Roan Carneiro,,,,,,,,,,,,,,,,win,KO/TKO,1,5:33
8079,PRIDE 21: Demolition,"Jun. 23, 2002",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.42857142857142855,19.142857142857142,-0.2857142857142857,0,0.8571428571428571,6,7,6,34-11-0 (1 NC),0,0.0,Alex Stiebling,205 lbs.,"6' 2""",--,--,0,3,-2,-1,0.6666666666666666,2,3,2,19-11-1 (1 NC),0,0.5712501255920979,win,KO/TKO,1,1:23
8080,PRIDE 26: Bad to the Bone,"Jun. 08, 2003",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.4,13.2,-0.8,0.9,0.9,9,10,9,34-11-0 (1 NC),0,0.1553030303030303,Daiju Takase,170 lbs.,"6' 0""",--,"Apr 20, 1978",0,-11,-0.25,0,0.25,0,4,1,12-15-2,0,0.5712501255920979,loss,SUB,1,8:33
8081,Cage Rage 14: Punishment,"Dec. 03, 2005",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.4,17.4,-0.6,0.6,0.8,1,15,12,34-11-0 (1 NC),0,0.28909090909090907,Curtis Stout,185 lbs.,"6' 1""",--,"Nov 07, 1973",0,-19.666666666666668,-2.3333333333333335,-1.6666666666666667,0.0,0,3,0,11-12-1,0,0.5712501255920979,win,KO/TKO,1,4:59
8082,UFC 117: Silva vs Sonnen,"Aug. 07, 2010",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.6551724137931034,19.379310344827587,-0.4482758620689655,0.4482758620689655,0.8620689655172413,12,29,25,34-11-0 (1 NC),7,0.48919816736040206,Chael Sonnen,205 lbs.,"6' 1""","73""","Apr 03, 1977",0,26.272727272727273,2.5454545454545454,-1.6363636363636365,0.5454545454545454,3,11,6,29-15-1,1,0.5712501255920979,win,SUB,5,3:10
8083,UFC 148: Silva vs Sonnen 2,"Jul. 07, 2012",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.6875,16.53125,-0.46875,0.46875,0.875,15,32,28,34-11-0 (1 NC),10,0.507815005837031,Chael Sonnen,205 lbs.,"6' 1""","73""","Apr 03, 1977",0,27.5,2.642857142857143,-1.3571428571428572,0.5714285714285714,2,14,8,29-15-1,2,0.5712501255920979,win,KO/TKO,2,1:55
8084,UFC 162: Silva vs Weidman,"Jul. 06, 2013",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.7058823529411765,15.558823529411764,-0.47058823529411764,0.4411764705882353,0.8823529411764706,17,34,30,34-11-0 (1 NC),11,0.5112768682387744,Chris Weidman,185 lbs.,"6' 2""","78""","Jun 17, 1984",0.2,11.2,2.6,0.8,1.0,5,5,5,15-7-0,0,0.5712501255920979,loss,KO/TKO,2,1:18
8085,UFC 168: Weidman vs Silva 2,"Dec. 28, 2013",Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.6571428571428571,15.057142857142857,-0.4857142857142857,0.37142857142857144,0.8571428571428571,0,35,30,34-11-0 (1 NC),12,0.5252403862890951,Chris Weidman,185 lbs.,"6' 2""","78""","Jun 17, 1984",0.3333333333333333,9.666666666666666,2.3333333333333335,1,1.0,6,6,6,15-7-0,1,0.5712501255920979,loss,KO/TKO,2,1:16
8086,UFC 20: Battle for the Gold,"May. 07, 1999",Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",-1,-6,0,0,0.0,0,1,0,35-13-1 (1 NC),0,0.8,Tony Petarra,,,,,,,,,,,,,,,,win,KO/TKO,1,2:53
8087,PRIDE 11: Battle of the Rising Sun,"Oct. 31, 2000",Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.2857142857142857,12.285714285714286,-1,0.2857142857142857,0.7142857142857143,1,7,5,35-13-1 (1 NC),1,0.46785714285714286,Gilbert Yvel,225 lbs.,"6' 2""","77""","Jun 30, 1976",0.5,-7.5,-2,0,0.5,1,2,1,39-16-1 (1 NC),0,0.5957512428310062,nc,CNC,1,0:21
8088,PRIDE 14: Clash of the Titans,"May. 27, 2001",Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.3,15.4,-0.7,0.2,0.7,2,10,7,35-13-1 (1 NC),1,0.5575,Shungo Oyama,,,,,,,,,,,,,,,,win,KO/TKO,1,0:30
8089,PRIDE 19: Bad Blood,"Feb. 24, 2002",Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.23076923076923078,15.615384615384615,-0.5384615384615384,0.07692307692307693,0.7692307692307693,5,13,10,35-13-1 (1 NC),2,0.5133107088989441,Kiyoshi Tamura,,,,,,,,,,,,,,,,win,KO/TKO,2,2:28
8090,PRIDE Shockwave 2002,"Aug. 28, 2002",Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.26666666666666666,15.466666666666667,-0.13333333333333333,0.06666666666666667,0.7333333333333333,0,15,11,35-13-1 (1 NC),3,0.4893137254901961,Tatsuya Iwasaki,,,,,,,,,,,,,,,,win,KO/TKO,1,1:16
8091,PRIDE 23: Championship Chaos 2,"Nov. 24, 2002",Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.3125,15.125,-0.125,0.0625,0.75,1,16,12,35-13-1 (1 NC),3,0.45873161764705883,Hiromitsu Kanehara,,,,,,,,,,,,,,,,win,KO/TKO,1,3:40
8092,PRIDE Final Conflict 2003,"Nov. 09, 2003",Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.4444444444444444,15.11111111111111,-0.05555555555555555,0.05555555555555555,0.7777777777777778,3,18,14,35-13-1 (1 NC),4,0.44479847494553376,Hidehiko Yoshida,225 lbs.,"5' 11""",--,"Sep 03, 1969",-0.5,-3.5,1,2.5,1.0,2,2,2,6-8-1,0,0.5957512428310062,win,U-DEC,2,5:00
8093,PRIDE Total Elimination 2005,"Apr. 23, 2005",Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.3333333333333333,12.416666666666666,0.08333333333333333,0.2916666666666667,0.7916666666666666,0,24,19,35-13-1 (1 NC),6,0.5002655228758169,Hidehiko Yoshida,225 lbs.,"5' 11""",--,"Sep 03, 1969",-0.3333333333333333,-9.5,0.5,0.8333333333333334,0.5,0,6,3,6-8-1,0,0.5957512428310062,win,S-DEC,3,5:00
8094,UFC on FUEL TV: Silva vs. Stann,"Mar. 02, 2013",Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.38461538461538464,7.256410256410256,-0.41025641025641024,0.2564102564102564,0.6666666666666666,0,39,26,35-13-1 (1 NC),8,0.5933987105959039,Brian Stann,205 lbs.,"6' 1""","74""","Sep 24, 1980",0.5333333333333333,5.466666666666667,-1.6,-0.3333333333333333,0.6666666666666666,0,15,10,12-6-0,2,0.5957512428310062,win,KO/TKO,2,4:08
8095,Shooto Brazil 9,"Dec. 03, 2005",Thiago Silva,205 lbs.,"6' 2""","74""","Nov 12, 1982",1,15,1,-1,1.0,1,1,1,19-6-0 (2 NC),0,0.0,Rodrigo Gripp de Sousa,,,,,,,,,,,,,,,,win,KO/TKO,2,1:14
8096,Fury FC 1,"Sep. 27, 2006",Thiago Silva,205 lbs.,"6' 2""","74""","Nov 12, 1982",0.5,21,0.5,-2.5,1.0,2,2,2,19-6-0 (2 NC),0,0.0,Dave Dalgliesh,,,,,,,,,,,,,,,,win,SUB,1,1:05
8097,Show Fight 5,"Nov. 09, 2006",Thiago Silva,205 lbs.,"6' 2""","74""","Nov 12, 1982",0.3333333333333333,14.666666666666666,0.3333333333333333,-1.3333333333333333,1.0,3,3,3,19-6-0 (2 NC),0,0.0,Dino Pezao,,,,,,,,,,,,,,,,win,KO/TKO,1,4:34
